base_id,base_key,latitude,longitude,poi_Transportation Facilities,poi_Leisure & Entertainment,poi_Companies & Enterprises,poi_Healthcare,poi_Commercial & Residential,poi_Tourist Attractions,poi_Automotive,poi_Life Services,poi_Science & Education & Culture,poi_Shopping & Consumer Goods,poi_Sports & Fitness,poi_Hotels & Accommodations,poi_Financial Institutions,poi_Dining & Cuisine
5762,Base_3610000F0253,31.27968025,121.55088806,18,1,18,7,23,0,1,64,8,82,1,2,8,37
5763,Base_3610000F0261,31.20856667,121.53351593,21,2,9,12,12,0,1,53,19,28,6,3,15,15
5764,Base_3610000F0262,31.20212173,121.54264832,15,0,12,8,19,0,21,25,22,24,5,4,0,9
5765,Base_3610000F0263,31.20192146,121.53342438,24,0,3,5,11,0,9,40,10,22,4,2,2,39
5766,Base_3610000F0271,31.20096207,121.59780884,24,0,50,0,13,1,3,2,7,3,3,0,3,19
5767,Base_3610000F0272,31.19262886,121.59851074,13,0,27,1,6,0,4,2,19,0,0,0,0,1
5768,Base_3610000F0273,31.1946106,121.58776855,8,2,8,3,10,1,0,19,14,20,6,5,0,103
5769,Base_3610000F0291,31.21096992,121.49700928,51,1,51,8,20,1,7,36,12,66,20,12,6,31
5770,Base_3610000F0292,31.21725082,121.50275421,18,3,10,0,19,2,0,7,2,6,4,2,10,15
5771,Base_3610000F0293,31.20936966,121.49343109,24,8,15,16,21,3,14,42,21,60,15,7,5,21
5772,Base_3610000F02A1,31.21726227,121.5016098,19,3,10,0,22,2,0,7,2,6,4,2,10,15
5773,Base_3610000F02B1,31.21523094,121.48900604,35,5,39,17,33,6,7,73,35,103,6,24,9,37
5774,Base_3610000F02B2,31.21176147,121.4925766,39,7,15,21,38,2,11,82,31,126,19,24,5,47
5775,Base_3610000F02B3,31.21286964,121.48519135,49,10,44,20,47,1,10,113,49,162,10,22,27,119
5776,Base_3610000F02D1,31.27613068,121.52550507,20,2,54,8,8,0,26,12,10,31,3,5,1,36
5777,Base_3610000F02D2,31.27260017,121.53173065,22,8,35,10,24,1,5,49,16,108,10,11,10,176
5778,Base_3610000F02D3,31.27209282,121.52778625,50,4,70,10,31,1,9,63,34,82,11,16,16,119
5779,Base_3610000F02E1,31.28384018,121.54167938,27,1,21,2,13,0,26,19,12,26,0,4,3,19
5780,Base_3610000F02E2,31.27779007,121.54109955,26,4,68,12,34,0,11,52,38,61,13,9,4,133
5781,Base_3610000F02E3,31.27964211,121.53652954,45,11,98,3,29,2,16,39,19,96,22,2,3,125
5782,Base_3610000F0301,31.26493073,121.53130341,51,9,69,31,47,0,6,114,18,179,9,16,13,172
5783,Base_3610000F0302,31.26376152,121.53421021,35,4,34,25,29,1,7,60,5,82,1,16,7,96
5784,Base_3610000F0303,31.26309586,121.52998352,45,5,32,34,42,0,3,81,14,121,4,14,13,135
5785,Base_3610000F0321,31.26003838,121.5147934,16,0,44,2,27,1,5,27,10,31,4,3,1,12
5786,Base_3610000F0322,31.25793648,121.51866913,21,2,17,9,60,3,2,36,8,39,1,6,2,14
5787,Base_3610000F0323,31.25704193,121.51104736,22,7,66,7,36,0,6,44,20,54,7,5,6,27
5788,Base_3610000F0331,31.20760727,121.54043579,34,9,21,17,32,2,25,76,18,94,6,4,11,96
5789,Base_3610000F0341,31.21396828,121.53551483,17,0,0,1,5,1,1,11,6,9,5,1,0,6
5790,Base_3610000F0343,31.20784187,121.45256805,31,5,53,11,100,10,1,53,31,102,10,67,10,72
5791,Base_3610000F0361,31.21313858,121.47792816,48,6,56,44,54,2,3,85,28,108,12,33,23,90
5792,Base_3610000F0371,31.25905228,121.57764435,33,12,20,9,17,0,18,53,36,168,14,5,15,82
5793,Base_3610000F0372,31.26134872,121.57852173,18,1,7,4,10,0,11,26,8,36,2,2,1,8
5794,Base_3610000F0373,31.25913811,121.57756805,33,12,20,9,17,0,18,55,36,174,14,5,15,85
5795,Base_3610000F0381,31.26050568,121.53072357,30,3,24,26,29,1,2,54,10,51,4,4,7,72
5796,Base_3610000F0382,31.25729179,121.54040527,9,0,0,0,0,1,0,2,1,1,0,0,0,0
5797,Base_3610000F0383,31.25504684,121.52752686,29,2,46,6,28,0,8,20,16,28,3,2,9,47
5798,Base_3610000F0391,31.25312042,121.5839386,16,7,37,7,25,1,5,44,8,42,3,19,10,62
5799,Base_3610000F03A1,31.20778084,121.58021545,42,0,59,3,20,8,1,9,17,15,2,0,13,12
5800,Base_3610000F03A2,31.19205093,121.45932007,15,1,26,6,18,1,17,14,19,21,3,7,1,24
5801,Base_3610000F03A3,31.19508362,121.46240234,18,3,28,8,14,1,9,32,6,43,1,6,6,16
5802,Base_3610000F03B1,31.27745438,121.54490662,11,4,53,9,17,0,10,51,38,63,9,2,4,46
5803,Base_3610000F03B2,31.2111187,121.4680481,69,10,48,22,58,3,4,81,29,127,11,41,22,83
5804,Base_3610000F03C1,31.22788048,121.59197998,2,0,0,2,0,0,4,1,1,0,2,3,1,3
5805,Base_3610000F03D1,31.25498772,121.58454132,22,12,43,6,21,0,9,36,16,46,6,24,12,79
5806,Base_3610000F03D2,31.20938683,121.46837616,74,22,73,25,60,0,3,111,31,107,17,25,36,117
5807,Base_3610000F03D3,31.20686913,121.46996307,59,10,34,20,47,1,3,105,30,169,9,23,20,112
5808,Base_3610000F03E1,31.20345306,121.48911285,23,2,26,2,26,1,1,26,23,26,11,6,4,19
5809,Base_3610000F03E2,31.20929909,121.46807098,79,21,78,23,62,2,3,109,33,123,19,30,39,131
5810,Base_3610000F03E3,31.20873642,121.46912384,69,14,42,24,46,0,3,113,26,104,10,28,31,116
5811,Base_3610000F03F1,31.24197769,121.52038574,51,4,61,10,31,0,1,54,19,42,4,30,19,56
5812,Base_3610000F03F2,31.21855545,121.47412872,37,5,15,7,48,4,6,64,20,119,8,14,8,53
5813,Base_3610000F03F3,31.20788193,121.46498871,71,56,89,29,66,15,5,255,79,443,52,53,41,448
5814,Base_3610000F0401,31.25188637,121.56806183,30,2,6,13,22,0,5,22,14,64,3,4,2,14
5815,Base_3610000F0402,31.25749016,121.57452393,37,17,20,15,22,0,23,94,59,307,20,3,20,140
5816,Base_3610000F0403,31.25263977,121.56868744,29,2,4,7,19,0,4,15,15,57,2,4,2,8
5817,Base_3610000F0421,31.20630455,121.54072571,42,9,23,17,30,2,41,71,22,100,9,4,8,104
5818,Base_3610000F0422,31.20760536,121.53845978,34,11,26,20,24,0,26,78,22,77,10,5,12,77
5819,Base_3610000F0423,31.20970917,121.53495026,36,3,12,12,11,0,6,64,16,46,8,3,15,30
5820,Base_3610000F0431,31.24786377,121.56021118,28,1,20,7,14,0,17,72,15,91,3,4,4,42
5821,Base_3610000F0432,31.25239182,121.56775665,28,2,4,8,22,0,4,16,14,57,2,3,2,8
5822,Base_3610000F0433,31.25178337,121.56788635,30,2,6,13,23,0,5,22,14,63,2,4,2,10
5823,Base_3610000F0441,31.24117279,121.54820251,37,2,8,15,24,2,12,36,19,45,3,4,1,18
5824,Base_3610000F0442,31.22078705,121.50246429,11,4,22,4,17,2,0,12,4,14,2,3,3,13
5825,Base_3610000F0443,31.21723747,121.48412323,38,8,61,16,75,14,2,106,24,255,7,26,17,88
5826,Base_3610000F0451,31.21326256,121.47924042,60,8,67,50,54,2,2,108,44,112,19,36,33,100
5827,Base_3610000F0453,31.19946289,121.46057129,39,9,43,23,62,1,1,79,38,105,21,15,16,74
5828,Base_3610000F0461,31.22057915,121.51064301,33,9,16,11,22,0,3,36,15,39,11,14,9,17
5829,Base_3610000F0462,31.20321846,121.45180511,42,4,65,26,57,3,2,65,78,86,9,41,12,58
5830,Base_3610000F0471,31.22476387,121.52764893,98,6,225,19,35,2,12,56,33,58,6,12,134,80
5831,Base_3610000F0472,31.22468185,121.527565,99,6,226,18,35,2,12,57,33,58,6,12,132,81
5832,Base_3610000F0473,31.19217491,121.45810699,20,2,45,7,27,0,20,19,19,35,3,16,2,32
5833,Base_3610000F0481,31.20898438,121.462677,49,44,82,29,58,18,3,211,84,459,52,65,22,393
5834,Base_3610000F0482,31.20728111,121.46385956,70,48,98,26,53,7,5,225,65,379,46,48,33,375
5835,Base_3610000F0483,31.20590782,121.46090698,42,22,69,15,30,0,2,130,40,141,36,21,18,123
5836,Base_3610000F0491,31.20123863,121.47702026,65,20,86,25,47,0,7,73,27,141,14,8,11,117
5837,Base_3610000F04A1,31.2109642,121.47176361,59,13,51,25,30,3,12,154,42,215,14,27,19,189
5838,Base_3610000F04A2,31.2087326,121.47332001,48,8,46,27,55,3,7,88,36,95,13,20,23,94
5839,Base_3610000F04A3,31.2081337,121.46957397,66,9,35,20,42,0,3,111,22,109,9,27,29,98
5840,Base_3610000F04B1,31.21904182,121.4920578,36,5,31,22,36,11,7,45,14,89,4,11,7,50
5841,Base_3610000F04B2,31.21800995,121.4940567,24,3,26,10,34,8,4,48,14,100,4,10,6,51
5842,Base_3610000F04B3,31.21519661,121.49195862,33,4,31,20,33,5,9,72,27,141,11,30,9,70
5843,Base_3610000F04C1,31.22169876,121.47939301,43,8,48,8,55,6,0,52,18,125,6,17,25,74
5844,Base_3610000F04C2,31.21789169,121.48339844,29,13,78,22,75,27,1,113,36,267,17,29,27,93
5845,Base_3610000F04D1,31.1602478,121.51226044,13,0,13,0,7,0,1,11,8,9,4,1,0,4
5846,Base_3610000F04D2,31.15559387,121.5233078,3,0,2,0,2,0,1,4,0,0,0,0,0,2
5847,Base_3610000F04D3,31.15226555,121.50978088,13,0,2,15,1,0,1,11,5,13,1,1,1,4
5848,Base_3610000F04E1,31.21151352,121.46769714,63,9,47,23,59,11,3,83,45,118,12,38,16,76
5849,Base_3610000F04F1,31.22581673,121.54806519,65,11,47,14,20,0,17,69,12,87,8,7,48,67
5850,Base_3610000F0501,31.24689674,121.58656311,48,6,60,7,16,1,4,28,12,16,14,23,9,37
5851,Base_3610000F0511,31.23507881,121.52951813,30,1,19,11,17,7,4,47,10,22,17,9,8,16
5852,Base_3610000F0521,31.23814583,121.5393219,37,4,23,13,24,1,2,45,25,42,4,5,10,27
5853,Base_3610000F0522,31.23813438,121.53948212,35,4,23,12,25,1,2,46,24,42,2,5,10,27
5854,Base_3610000F0523,31.23783493,121.53928375,39,4,21,12,24,0,2,47,25,42,4,5,10,27
5855,Base_3610000F0531,31.19855309,121.56674957,6,0,4,3,3,0,11,14,2,22,1,4,0,8
5856,Base_3610000F0532,31.1907959,121.57388306,2,1,1,0,0,0,0,2,1,0,0,0,0,0
5857,Base_3610000F0533,31.19062614,121.55900574,11,4,5,5,10,3,3,14,3,22,4,11,1,10
5858,Base_3610000F0541,31.18605995,121.54709625,13,0,7,9,16,1,1,16,6,20,1,3,0,15
5859,Base_3610000F0542,31.18556023,121.54167175,12,0,3,9,13,1,9,30,6,39,2,5,3,51
5860,Base_3610000F0543,31.18905258,121.54130554,10,0,2,9,12,0,1,28,2,35,0,2,3,41
5861,Base_3610000F0561,31.20486832,121.50629425,17,0,25,1,21,0,4,23,3,22,8,6,2,9
5862,Base_3610000F0562,31.19853783,121.51143646,29,4,14,8,21,0,7,69,16,50,1,5,13,39
5863,Base_3610000F0563,31.19984055,121.50617981,22,7,31,13,39,1,4,79,27,97,4,17,15,81
5864,Base_3610000F0571,31.24847794,121.58401489,19,5,11,1,11,2,1,12,8,9,4,22,0,10
5865,Base_3610000F0572,31.24566078,121.58548737,45,7,36,7,12,1,3,29,18,20,16,27,5,47
5866,Base_3610000F0573,31.24558067,121.57725525,37,4,18,4,20,2,10,25,2,52,3,2,0,36
5867,Base_3610000F0581,31.23518753,121.53044128,32,3,12,10,11,6,4,50,11,26,26,6,5,17
5868,Base_3610000F0582,31.23503876,121.53049469,27,2,12,11,12,5,4,48,10,26,26,6,5,17
5869,Base_3610000F0583,31.23502922,121.53020477,26,1,12,12,14,5,4,50,9,24,22,6,6,17
5870,Base_3610000F05A1,31.26365471,121.59319305,23,1,3,5,13,0,0,22,8,51,3,0,0,40
5871,Base_3610000F05A2,31.2566967,121.59500122,43,3,55,2,18,1,12,42,8,31,8,8,1,48
5872,Base_3610000F05A3,31.2587204,121.58828735,13,10,8,12,13,9,12,51,22,83,10,4,2,52
5873,Base_3610000F05B1,31.28225708,121.5883255,22,3,0,1,7,2,1,28,23,38,6,1,10,18
5874,Base_3610000F05B2,31.27117157,121.59457397,8,5,21,3,17,0,4,27,8,49,2,2,0,22
5875,Base_3610000F05B3,31.27065659,121.58447266,25,1,13,12,18,0,6,74,16,113,3,6,6,48
5876,Base_3610000F05D1,31.17672348,121.54584503,8,2,6,2,12,0,0,13,1,11,2,2,0,12
5877,Base_3610000F05D2,31.1717968,121.54776001,10,2,6,7,11,2,5,49,3,34,2,5,0,16
5878,Base_3610000F05D3,31.17314148,121.53962708,8,1,1,4,9,2,3,7,5,15,0,2,2,10
5879,Base_3610000F05E1,31.1842041,121.46736908,4,0,0,0,0,5,0,2,0,2,2,0,0,3
5880,Base_3610000F05E2,31.1740551,121.47403717,9,1,2,1,12,0,1,19,2,6,1,2,0,3
5881,Base_3610000F05E3,31.1729393,121.4553299,7,0,12,3,10,1,6,10,14,16,4,2,3,9
5882,Base_3610000F05F1,31.18272209,121.51461029,28,3,7,14,26,1,3,59,3,76,1,5,3,53
5883,Base_3610000F05F2,31.17532158,121.51087189,22,1,14,5,13,0,2,20,8,15,0,3,6,9
5884,Base_3610000F05F3,31.17700768,121.50548553,33,1,11,14,8,0,1,53,11,67,2,2,6,10
5885,Base_3610000F0601,31.22269249,121.52478027,70,12,133,5,25,2,15,39,14,49,9,15,62,124
5886,Base_3610000F0602,31.22251129,121.52481079,69,12,128,5,26,4,15,37,18,48,9,14,59,123
5887,Base_3610000F0603,31.22230721,121.52477264,63,10,122,4,25,5,15,35,18,45,8,13,54,122
5888,Base_3610000F0631,31.17450523,121.52069092,8,1,6,0,5,2,3,5,0,1,1,0,0,1
5889,Base_3610000F0632,31.16700554,121.52041626,2,0,1,0,2,0,4,0,0,3,0,0,0,0
5890,Base_3610000F0633,31.16613388,121.51311493,2,0,0,0,0,0,0,2,0,0,0,0,0,0
5891,Base_3610000F0641,31.20508385,121.45715332,70,17,103,17,46,3,2,78,42,168,31,28,27,126
5892,Base_3610000F0642,31.20236397,121.45648956,54,9,74,27,49,3,2,95,28,211,11,30,20,138
5893,Base_3610000F0643,31.2048111,121.45355988,47,11,143,20,97,5,2,71,51,215,18,35,25,126
5894,Base_3610000F0651,31.20670891,121.62036896,10,0,25,0,13,0,0,5,7,9,0,0,0,3
5895,Base_3610000F0652,31.19548225,121.62165833,5,1,19,1,3,0,7,6,0,10,0,2,0,12
5896,Base_3610000F0653,31.1993351,121.6087265,17,1,15,4,4,0,8,21,4,13,0,0,1,27
5897,Base_3610000F0661,31.21390915,121.52297974,42,3,34,8,28,2,2,82,39,99,19,45,6,117
5898,Base_3610000F0662,31.21402168,121.52304077,44,3,34,9,26,2,2,85,40,99,19,46,6,117
5899,Base_3610000F0663,31.21391678,121.52303314,41,3,34,8,27,2,2,82,39,98,19,44,6,115
5900,Base_3610000F0671,31.20533943,121.51904297,34,1,2,22,7,1,0,12,10,11,5,4,0,15
5901,Base_3610000F0672,31.21112633,121.52077484,36,2,30,52,20,1,6,54,26,83,9,38,14,89
5902,Base_3610000F0673,31.20565414,121.51921082,31,1,3,24,9,1,0,11,10,11,8,5,0,15
5903,Base_3610000F0681,31.2152195,121.48284912,62,14,76,30,71,3,1,139,43,201,21,36,42,147
5904,Base_3610000F0682,31.21339798,121.48432922,53,12,38,22,52,1,1,115,53,159,11,22,27,129
5905,Base_3610000F0683,31.21375847,121.48100281,77,14,95,67,57,2,1,138,58,164,17,26,33,157
5906,Base_3610000F0691,31.22544479,121.5243988,87,8,199,15,44,1,13,54,36,67,11,20,96,90
5907,Base_3610000F06A1,31.2522583,121.54619598,27,9,64,8,24,0,2,17,7,25,2,9,8,25
5908,Base_3610000F06A3,31.20329475,121.45629883,77,13,96,23,49,3,2,89,36,208,23,32,28,144
5909,Base_3610000F06C1,31.17288017,121.49133301,29,2,8,9,14,4,7,48,12,97,7,10,3,98
5910,Base_3610000F06C2,31.26916313,121.56330109,7,2,6,1,6,0,3,12,1,15,0,0,2,10
5911,Base_3610000F06D1,31.20625877,121.46484375,60,45,109,23,50,0,4,207,70,261,43,35,38,302
5912,Base_3610000F06D2,31.2108345,121.45713806,29,16,9,9,75,12,0,47,33,95,12,68,1,80
5913,Base_3610000F06E1,31.26215744,121.52130127,31,6,25,9,42,1,10,62,6,88,4,8,6,38
5914,Base_3610000F06E2,31.13241768,121.47455597,2,0,1,0,1,0,1,2,0,4,0,0,0,1
5915,Base_3610000F06F1,31.28251457,121.52785492,26,7,31,25,28,12,9,55,18,137,5,6,7,56
5916,Base_3610000F0701,31.20831108,121.52566528,35,1,18,13,14,0,7,43,26,84,13,12,5,16
5917,Base_3610000F0711,31.26305771,121.52918243,50,5,35,31,38,0,4,79,19,120,6,13,10,129
5918,Base_3610000F0713,31.32300949,121.53809357,7,0,9,5,5,0,7,29,5,38,2,0,3,16
5919,Base_3610000F0721,31.21961784,121.6033783,9,0,3,0,0,1,2,0,1,0,0,0,0,1
5920,Base_3610000F0722,31.27067566,121.5835495,26,1,13,14,18,0,6,77,17,110,3,6,6,37
5921,Base_3610000F0723,31.31586456,121.57655334,4,0,4,0,3,0,2,2,0,0,0,0,0,1
5922,Base_3610000F0731,31.23741913,121.55051422,24,2,31,12,20,1,16,50,24,34,7,9,8,26
5923,Base_3610000F0741,31.20719147,121.4544754,47,10,108,15,85,1,2,67,38,111,20,56,13,111
5924,Base_3610000F0743,31.20479965,121.45126343,26,4,75,12,89,6,1,34,89,74,9,33,16,50
5925,Base_3610000F0751,31.1572094,121.49901581,27,5,29,10,15,0,11,64,5,149,7,17,2,76
5926,Base_3610000F0752,31.18958855,121.63162231,19,3,3,5,8,0,2,22,4,19,1,5,1,49
5927,Base_3610000F0753,31.19111633,121.62983704,15,3,1,4,5,0,6,31,5,23,5,6,1,76
5928,Base_3610000F0761,31.24163628,121.51585388,53,8,41,19,35,0,3,108,19,105,3,39,12,69
5929,Base_3610000F0763,31.28225136,121.5022049,48,3,40,0,30,1,1,43,53,42,9,4,12,96
5930,Base_3610000F0771,31.21606064,121.52597046,64,2,91,12,24,2,8,90,35,80,21,14,16,87
5931,Base_3610000F0781,31.21423149,121.5274353,46,3,55,5,9,0,8,59,30,55,15,12,30,68
5932,Base_3610000F0791,31.2147789,121.59876251,11,0,14,0,2,0,0,2,2,3,0,0,1,2
5933,Base_3610000F0792,31.2150116,121.62848663,13,0,36,0,5,0,1,1,0,2,2,0,1,5
5934,Base_3610000F07A1,31.24870491,121.588974,39,6,56,1,14,0,6,25,5,146,9,4,9,19
5935,Base_3610000F07A3,31.29916,121.15879822,36,0,22,15,16,1,3,56,8,90,1,10,11,51
5936,Base_3610000F07B1,31.21251488,121.49675751,59,1,45,9,28,0,7,50,16,102,23,17,7,42
5937,Base_3610000F07B3,31.18609428,121.55472565,21,0,8,6,34,0,1,57,16,106,5,1,7,47
5938,Base_3610000F07C1,31.21069145,121.51805115,41,8,33,65,18,2,3,47,27,218,5,33,8,96
5939,Base_3610000F07D1,31.21380424,121.4954071,52,2,41,12,40,1,11,61,21,124,19,24,6,68
5940,Base_3610000F07D2,31.26355743,121.5983429,26,2,44,10,11,0,14,28,12,89,3,2,1,13
5941,Base_3610000F07E1,31.2215786,121.53868103,22,4,7,1,1,6,5,14,5,27,0,8,3,12
5942,Base_3610000F07E3,31.34692192,121.3658905,19,11,44,15,6,4,4,45,36,67,14,15,10,65
5943,Base_3610000F07F1,31.27377129,121.58329773,25,3,5,19,10,1,4,79,12,192,5,6,6,87
5944,Base_3610000F07F2,31.22903442,121.53214264,42,4,25,3,20,4,9,28,17,30,5,8,47,26
5945,Base_3610000F07F3,31.22987366,121.51107025,76,25,114,55,34,0,16,284,93,825,45,38,38,339
5946,Base_3610000F0801,31.22610664,121.52677917,110,8,239,19,39,1,16,66,40,52,10,17,139,76
5947,Base_3610000F0802,31.06285286,121.22489166,16,0,4,2,5,0,0,28,7,23,4,8,0,12
5948,Base_3610000F0811,31.22728539,121.54251862,52,2,16,6,8,1,3,13,2,6,1,2,11,7
5949,Base_3610000F0813,31.24555588,121.53560638,27,3,43,4,18,0,5,19,21,17,2,3,6,20
5950,Base_3610000F0821,31.20705223,121.51445007,44,1,6,28,14,0,2,23,9,20,4,14,1,18
5951,Base_3610000F0822,31.20294762,121.51656342,27,4,24,15,9,0,1,31,13,19,3,4,12,7
5952,Base_3610000F0823,31.20447922,121.50994873,21,0,19,0,10,3,5,21,5,13,4,5,1,17
5953,Base_3610000F0831,31.2743206,121.59216309,10,2,24,1,16,0,2,22,8,87,3,1,1,7
5954,Base_3610000F0832,31.13945389,121.48681641,4,0,26,0,10,0,8,7,10,11,6,3,0,11
5955,Base_3610000F0851,31.19994545,121.53864288,9,0,2,0,12,0,4,12,3,6,0,0,0,3
5956,Base_3610000F0861,31.21164513,121.50976562,45,4,39,16,42,0,6,48,17,49,4,26,19,39
5957,Base_3610000F0862,31.25554276,121.51332855,27,5,39,5,21,3,6,41,11,45,6,3,11,22
5958,Base_3610000F0863,31.2494545,121.50584412,7,0,7,0,5,2,0,6,2,3,0,0,5,5
5959,Base_3610000F0871,31.21449471,121.48455811,57,12,56,16,59,2,2,128,46,197,9,30,21,143
5960,Base_3610000F0881,31.22018814,121.53805542,27,7,7,5,1,4,5,25,20,40,6,5,2,35
5961,Base_3610000F0882,31.28951454,121.5308075,19,6,5,8,17,1,1,47,17,105,3,3,7,63
5962,Base_3610000F0883,31.23446465,121.52886963,30,0,20,13,24,5,3,48,11,22,11,9,9,12
5963,Base_3610000F0891,31.19528961,121.51283264,21,0,15,3,16,0,2,31,7,36,1,3,8,43
5964,Base_3610000F0892,31.19536972,121.51293182,22,0,16,2,15,0,2,32,7,36,1,3,8,41
5965,Base_3610000F0893,31.19526863,121.51275635,21,0,15,4,17,0,2,31,7,36,1,3,8,43
5966,Base_3610000F08A1,31.20288849,121.50275421,32,3,17,4,25,2,7,52,4,68,2,11,5,34
5967,Base_3610000F08B1,31.23142242,121.52217865,57,29,144,14,24,6,22,176,25,378,26,19,80,361
5968,Base_3610000F08B2,31.23101425,121.52193451,65,32,191,27,28,6,25,188,42,383,30,17,103,386
5969,Base_3610000F08B3,31.23096848,121.52188873,66,32,195,27,27,6,25,188,42,383,30,17,102,386
5970,Base_3610000F08C1,31.24087906,121.5206604,52,4,56,11,34,4,1,50,22,51,4,23,18,60
5971,Base_3610000F08C3,31.23540878,121.53165436,31,3,15,7,7,3,3,48,25,26,31,7,9,21
5972,Base_3610000F08D1,31.21316147,121.49362946,56,4,26,16,38,3,12,78,32,124,18,27,8,70
5973,Base_3610000F08E1,31.24190903,121.51872253,65,10,80,18,33,0,4,101,19,95,5,32,28,93
5974,Base_3610000F08F1,31.22546005,121.51586151,40,9,15,8,36,2,2,77,29,47,4,29,12,87
5975,Base_3610000F08F2,31.22313118,121.51603699,34,5,24,22,32,1,2,71,18,82,2,18,11,74
5976,Base_3610000F0901,31.23454285,121.52545166,32,10,24,7,32,8,6,120,15,149,6,14,9,101
5977,Base_3610000F0902,31.25673485,121.51306152,23,6,51,7,26,0,5,38,11,38,4,5,2,13
5978,Base_3610000F0903,31.23002815,121.52435303,52,22,91,13,24,3,20,116,23,315,18,16,61,300
5979,Base_3610000F0911,31.22624969,121.53152466,54,3,93,9,21,5,7,26,16,21,3,4,86,16
5980,Base_3610000F0912,31.22433472,121.53352356,28,3,56,3,11,4,3,11,6,11,2,0,34,8
5981,Base_3610000F0913,31.22419739,121.52695465,92,6,211,14,34,1,11,57,30,57,7,15,117,92
5982,Base_3610000F0921,31.22050667,121.51436615,40,6,27,17,26,0,3,51,21,71,5,20,0,47
5983,Base_3610000F0922,31.21565056,121.51042938,28,3,19,4,31,1,6,28,7,25,4,14,11,14
5984,Base_3610000F0923,31.21930122,121.51016998,29,9,19,8,17,2,6,35,11,36,6,15,9,23
5985,Base_3610000F0931,31.24355888,121.53755188,34,1,21,3,15,1,8,28,11,20,1,8,4,35
5986,Base_3610000F0932,31.24016762,121.54086304,39,4,26,12,35,1,4,44,15,45,1,7,8,43
5987,Base_3610000F0933,31.23835754,121.53930664,35,4,23,13,24,1,2,45,26,42,4,6,10,27
5988,Base_3610000F0941,31.23375893,121.53162384,28,3,9,10,7,3,3,44,13,35,39,6,12,31
5989,Base_3610000F0942,31.23290443,121.53266907,28,5,6,4,6,2,4,36,14,40,36,11,7,35
5990,Base_3610000F0943,31.23307419,121.53055573,28,3,7,8,11,2,2,41,15,38,33,8,6,29
5991,Base_3610000F0951,31.2265873,121.55185699,38,9,2,12,5,0,5,68,22,90,11,7,20,41
5992,Base_3610000F0952,31.22634888,121.55110168,37,10,2,14,7,0,5,65,19,69,10,10,23,36
5993,Base_3610000F0953,31.22587776,121.54923248,57,11,45,14,18,0,18,75,11,88,8,7,40,65
5994,Base_3610000F0961,31.21000862,121.52715302,22,2,18,9,12,0,3,34,26,53,12,10,2,17
5995,Base_3610000F0962,31.20239067,121.5247879,18,0,2,2,8,1,0,6,13,9,0,1,0,2
5996,Base_3610000F0963,31.2039547,121.51965332,25,4,10,6,8,1,0,20,17,16,12,3,3,9
5997,Base_3610000F0971,31.24349594,121.52480316,48,3,41,5,19,1,3,17,11,6,4,11,10,11
5998,Base_3610000F0972,31.23900604,121.52658844,31,0,30,5,23,1,6,15,14,16,3,6,6,8
5999,Base_3610000F0973,31.23825645,121.52183533,33,1,43,7,32,5,0,50,29,56,1,14,6,64
6000,Base_3610000F0981,31.24450111,121.52902985,47,2,118,3,25,1,4,32,10,21,8,15,17,39
6001,Base_3610000F0983,31.26096344,121.53879547,14,0,15,3,8,1,5,11,1,26,0,1,0,10
6002,Base_3610000F0991,31.21248055,121.46201324,17,12,13,48,41,21,2,104,48,140,7,58,4,113
6003,Base_3610000F0993,31.20389366,121.47093964,39,5,19,24,46,0,5,66,19,131,6,16,9,56
6004,Base_3610000F09A1,31.23583603,121.55017853,31,5,40,21,21,1,18,70,51,60,23,15,10,77
6005,Base_3610000F09A2,31.2322216,121.54973602,31,2,17,16,21,0,12,46,41,41,16,12,2,59
6006,Base_3610000F09A3,31.23430061,121.54627228,42,1,8,17,21,1,12,43,19,49,3,3,5,36
6007,Base_3610000F09B1,31.21748543,121.53117371,43,0,86,6,14,0,9,9,16,15,3,1,48,40
6008,Base_3610000F09B2,31.21521378,121.52954102,37,3,62,6,18,0,14,18,7,24,6,12,57,54
6009,Base_3610000F09B3,31.21812057,121.52539062,49,4,104,7,24,9,18,53,15,52,13,8,18,64
6010,Base_3610000F09C1,31.23836517,121.52671051,34,0,32,3,24,7,6,14,12,15,4,5,8,6
6011,Base_3610000F09C2,31.23109627,121.52159119,65,33,195,26,29,6,27,187,40,376,28,15,109,377
6012,Base_3610000F09C3,31.24299049,121.51461792,51,7,76,9,37,0,3,74,21,60,5,25,17,62
6013,Base_3610000F09E1,31.24017525,121.53031921,23,1,13,3,7,1,2,13,6,6,8,4,4,9
6014,Base_3610000F09E2,31.14853096,121.47420502,1,0,3,0,2,0,0,0,2,0,0,2,0,1
6015,Base_3610000F09F1,31.20113373,121.51613617,25,4,24,8,13,1,2,30,15,14,4,3,12,5
6016,Base_3610000F09F2,31.15313911,121.51834106,12,0,4,6,4,0,8,32,1,24,2,1,0,34
6017,Base_3610000F0A01,31.20646477,121.4697876,53,10,37,21,46,0,3,104,30,159,9,24,21,108
6018,Base_3610000F0A02,31.20484543,121.4701004,38,10,30,20,50,0,3,67,24,109,8,18,9,48
6019,Base_3610000F0A03,31.20430565,121.46651459,39,17,64,10,47,0,4,105,40,72,19,25,17,94
